ApparentPower,ReactivePower,HarmonicDistortionPower,TotalPowerFactor,CoefficientReal3H,CoefficientReal5H,CoefficientReal7H,CoefficientReal9H,CoefficientReal70Hz,PhaseShift
1855.555384436915,5.7200579899152135,0.1000199058456781,0.9968634307848876,0.3048161268376049,0.11802672601891442,0.06268440051001525,0.03858915978833715,0.016810772297563246,-4.499999999999504
1858.2914962739906,5.7284925095777535,0.10474460137285746,0.9968609676562332,0.32761114238209826,0.13440331682492052,0.011397687481528165,0.005724106008718564,0.016322721299724133,-4.499999999999504
1864.52558103422,5.74771011237293,0.10215287879621826,0.9968625461346986,0.3260725544688974,0.14301035297663378,0.07037145834719385,0.04157187809103746,0.015476813071125715,-4.499999999999504
1862.7936438573183,5.7423711280613565,0.10384918404224486,0.9968615845714408,0.33162468097435244,0.1349913327590938,0.1019002648758447,0.05933799040295967,0.013761894377395634,-4.499999999999504
1857.2162060564112,5.725177748696924,0.11119594501609864,0.996857461358198,0.2562284789373685,0.018190049340196544,0.09244384238603556,0.003199621318777368,0.009577561000077062,-4.499999999999504
1856.8673783627846,5.724102429332832,0.11438019440338645,0.996855735260488,0.3515961473863047,0.12140743200817875,0.0562487526464748,0.029537645515397608,0.009525067494820334,-4.499999999999504
1856.604655602802,5.7232925427430965,0.11934100240815848,0.9968530545652142,0.33844291937541504,0.1267196827093203,0.008638735145705081,0.01525425372888243,0.010520155339357604,-4.499999999999504
1854.746359367369,5.717564035624273,0.10483049258301058,0.9968608136100112,0.3302910153204012,0.13636373034366406,0.010643530113157272,0.01009708968091404,0.013521374897613184,-4.499999999999504
1862.3932164581968,5.741136744025755,0.11036351279338508,0.9968580747582688,0.3279972914986697,0.14355828041314006,0.027085518950936305,0.013042505951588098,0.008956575827312517,-4.499999999999504
1866.5100562033133,5.75382758703414,0.10857228095782556,0.9968591651309306,0.2982282048021768,0.13337467946643844,0.05184172725330294,0.040942602020237084,0.009256901960940344,-4.499999999999504
1864.1382265034151,5.746516027627499,0.10673442677499344,0.9968600770204784,0.3334635116035972,0.13447185635417122,0.1091228166640409,0.06215242109213921,0.010789941981164628,-4.499999999999504
1857.6227786682407,5.7264310763724495,0.11453076079507607,0.9968556792561756,0.33798886627746033,0.1351405147105719,0.023265646049222623,0.01051386404264087,0.007789750869929472,-4.499999999999504
1854.4405452114304,5.716621312641827,0.11573804670304624,0.9968549224323178,0.3448971986577013,0.12874061790912766,0.020763974151530862,0.008650342096700075,0.011630403317571102,-4.499999999999504
1855.6278984613245,5.720281526452137,0.11047184255795628,0.9968578003306348,0.3363481503642054,0.1322828040430626,0.002013238044541189,0.004984199295571262,0.009564493670295177,-4.499999999999504
1858.489168468225,5.7291018669828215,0.1121544574334905,0.9968569866192812,0.2934490900932385,0.11455441783307185,0.09523259146279052,0.0635336890202448,0.009914474298432945,-4.499999999999504
1858.8152518971235,5.730107073369273,0.11089216986706953,0.9968576762874768,0.3168640472927433,0.13005093132767806,0.034257314062743405,0.021512925955474573,0.007174634844900029,-4.499999999999504
1861.8424505499095,5.7394389165393305,0.1120270532569787,0.9968571637368844,0.3328398996704234,0.1377387507711227,0.043993420970427334,0.01612933133469256,0.011224908460734468,-4.499999999999504
1864.362584538828,5.747207648574968,0.10789997813917117,0.9968594587365834,0.33632477574342645,0.13758958627342685,0.10005842688473802,0.05587955550319413,0.009578652044513851,-4.499999999999504
1862.134571391228,5.740339427602715,0.1146302363671916,0.9968557752195129,0.3390234313159652,0.13660992577584566,0.06507198412474195,0.0387592020993979,0.005787912625667593,-4.499999999999504
1858.7860173543647,5.730016953030483,0.11673065433693974,0.996854534328976,0.26747246205558833,0.09203366395268173,0.12958163358884162,0.07943839939689172,0.010309124941137388,-4.499999999999504
1855.555880676128,5.720059519655098,0.11737570685060385,0.9968540773752508,0.3428574675509838,0.12482312604251793,0.009348956467201594,0.0074224905935943684,0.008756932675226195,-4.499999999999504
1856.6844491337613,5.723538519569299,0.11576617781979336,0.9968549827084976,0.35340283276034784,0.12100686450187982,0.05491218166592205,0.03535829611265731,0.008374435294130641,-4.499999999999504
1854.8498172726834,5.7178829618190266,0.11131357857165014,0.9968573215544956,0.3475357306917605,0.12193664148258172,0.046194927088682766,0.029839188031712063,0.010579869615759036,-4.499999999999504
1857.777431268271,5.7269078187256435,0.10774673033506232,0.9968593360803842,0.3415604332584911,0.11313119375632814,0.12487375161019106,0.08004763422463917,0.012986433483398794,-4.499999999999504
1861.0222490317765,5.736910508987348,0.10709640541751676,0.9968597866482009,0.3209522654265325,0.1293613320373362,0.012616915645363368,0.017105810484900782,0.011204149661693379,-4.499999999999504
1860.3563352054543,5.734857718898301,0.10339099259390673,0.9968617578250956,0.33749065074059537,0.12488651257496793,0.0936173660166808,0.04833554411830221,0.014285573298525537,-4.499999999999504
1857.450495420005,5.725899984614763,0.10282925555549838,0.9968619733045148,0.31666544102500016,0.11591465589943045,0.052581978465801066,0.04661708002873552,0.015231269258397543,-4.499999999999504
1854.0833701567533,5.715520261149408,0.09923838746129744,0.9968638095016628,0.32260067201247555,0.12632309152460172,0.009284465035085782,0.010833769666880004,0.015560738803338213,-4.499999999999504
1855.6088554534783,5.720222823214233,0.10435740578892894,0.9968610948304728,0.3441377674782343,0.12537095840193954,0.09022398852549897,0.04704946050407762,0.011666685131764795,-4.499999999999504
1859.288311054395,5.731565356875628,0.1068945974888269,0.9968598415212682,0.3446813542342157,0.12867054703069913,0.038109325774604894,0.026500007233898955,0.01355850139188356,-4.499999999999504
1862.2146498625118,5.740586282804843,0.10524211496326696,0.9968608192411118,0.2865007315677849,0.11029619126676353,0.0937572846951424,0.05707408326101587,0.012306106320527038,-4.499999999999504
1867.3429920173417,5.756395250170512,0.1072552854789084,0.9968598963550264,0.3241747734687541,0.14406225204813994,0.022676429242378976,0.010489031769842488,0.011619776991272602,-4.499999999999504
1863.1144220596432,5.7433599802048105,0.10503535916871964,0.9968609575074256,0.314905983909446,0.1275820196770741,0.03748494242306759,0.03053524777534655,0.016009816330040942,-4.499999999999504
1853.707518948274,5.7143616373076656,0.113610555544704,0.996856045447688,0.2312746726948105,0.04234647558913898,0.05443611487637425,0.02666622004407823,0.013130198696576185,-4.499999999999504
1856.0717901844491,5.721649896493157,0.1141655777672641,0.9968558244863576,0.3653317974084745,0.1025909768509018,0.09296252514517103,0.05348993092380912,0.013224453357736728,-4.499999999999504
1855.5799294441986,5.720133653981187,0.11662331794314175,0.9968544836687944,0.3395775271589737,0.12077528576767355,0.021430029180601932,0.015953675658732642,0.013817937733903671,-4.499999999999504
1860.8343574138446,5.736331301834923,0.10801786113352384,0.996859285653404,0.14509161065257736,0.08616294672782635,0.03519838769008305,0.06935252342186153,0.013026626341861705,-4.499999999999504
1864.91858347861,5.74892160775105,0.10883347621011108,0.9968589754341796,0.26996468034874965,0.1025366874287089,0.12037776240214218,0.07676599562277163,0.01429782229079784,-4.499999999999504
1864.7958033800285,5.7485431176829085,0.11297874716490508,0.9968567486830336,0.28626163310833685,0.11195100013391694,0.10153031132122524,0.06298638940215649,0.014384166933408262,-4.499999999999504
1857.84562243602,5.727118029338162,0.1112974205925834,0.9968574270222328,0.3471723230873129,0.12945588836927016,0.07778134538874472,0.04574800023228919,0.011218031834722579,-4.499999999999504
1856.5606299092121,5.7231568262225885,0.11136397105938213,0.9968573497125341,0.3074345342454505,0.11623277280413742,0.06975769220373469,0.049534149798423584,0.01079284280120734,-4.499999999999504
1858.3417731964453,5.728647496550609,0.11371608744379458,0.9968561414976184,0.35567081744026074,0.1186724628838758,0.09027393436397306,0.05100013110202757,0.010902263070770406,-4.499999999999504
1860.2249874352613,5.734452817557898,0.11941361216375235,0.9968531406312348,0.35304418157735024,0.1284663981840904,0.10020829881432228,0.05934561760248036,0.010159533376447158,-4.499999999999504
