ApparentPower,ReactivePower,HarmonicDistortionPower,TotalPowerFactor,CoefficientReal3H,CoefficientReal5H,CoefficientReal7H,CoefficientReal9H,CoefficientReal70Hz,PhaseShift
5134.018148795812,15.826464560798247,0.14215038535965974,0.9968896457933436,0.36919339525709816,0.143769080359025,0.08315496016259483,0.04582002554603802,0.04485022061121815,4.499999999999504
5139.295626359237,15.842733262857188,0.13740862187372824,0.9968905968742546,0.3955634553912715,0.18666463220688773,0.03891917405970605,0.009570725619339695,0.045670631644351416,4.499999999999504
5141.95452987376,15.850929775028277,0.1495121679016389,0.9968882568194699,0.3968598611409493,0.22221797719433625,0.10578013804166288,0.05308076428319927,0.04536356334094456,4.499999999999504
5138.556563713232,15.840454979369245,0.15503168213400365,0.9968871634547224,0.40236417279072095,0.20757477042901856,0.14256469372257707,0.0684089289797842,0.04411224111140795,4.499999999999504
5109.3367559826,62.904413924415636,0.17277193881635355,0.9876545256506388,0.3261039092653923,0.10683030240434994,0.1295042693211844,0.017961653549672954,0.034458475511402645,9.000000000001007
5130.049161752681,0.0,0.137000135760659,0.9999732945764376,0.4145954934412585,0.12908279778508308,0.07623576710324505,0.0376785062794186,0.03666147205244977,0.0
5130.438927943328,15.815431017414612,0.1497625357736414,0.9968881427539792,0.406858725906215,0.1854998112144051,0.03760081167065522,0.02855040201761286,0.03596053815675532,4.499999999999504
5126.73248033035,15.80400527638816,0.12792617593021482,0.9968923809632269,0.3941330214722508,0.1705049702426003,0.03774607292848792,0.012330344622802171,0.04188154484390493,4.499999999999504
5133.240026363877,0.0,0.12435675740001224,0.999975774217305,0.38784506345630426,0.1481888500957861,0.045938623600611336,0.021522125716526282,0.033269420445214824,0.0
5137.7915213291135,15.838096609018994,0.15699976467822194,0.9968867759021957,0.3628801467912034,0.16796000967769312,0.07786700668535244,0.0501282508344903,0.0351715841764085,4.499999999999504
5134.0703395394985,0.0,0.13485715902760034,0.999973732896102,0.3955235925249818,0.1463832278587036,0.1254404363165406,0.06564471476905412,0.036178051055763334,0.0
5130.350734344495,15.815159145982538,0.14047025300985005,0.9968899534894994,0.407377387047044,0.17864002866283826,0.05232829331143669,0.01731739658562208,0.03511909878629546,4.499999999999504
5127.057361911696,15.805006777879706,0.13418571772359478,0.9968911616604852,0.41012495736180266,0.15134886657801855,0.04666183316874442,0.014678988847418653,0.040589659874049666,4.499999999999504
5126.802570468183,0.0,0.1271862529861779,0.9999751918956821,0.3983089524596204,0.1498333506454282,0.020951681860589082,0.01481489407388785,0.03885945067193894,0.0
5125.316585768872,15.799640545986044,0.17184926364321207,0.9968838042407028,0.3659173466502893,0.1964144932839499,0.13628461470842826,0.07704431265442031,0.039613949968833176,4.499999999999504
5126.861352472256,15.804402546192751,0.1478902058320255,0.9968884875842542,0.3816465829820571,0.16731565527680245,0.05695552371753666,0.021846688725870027,0.039469310828804206,4.499999999999504
5128.159137584406,15.808403184579625,0.14007423147526055,0.996890019013028,0.4012384514684344,0.1992181220728482,0.07121900865284864,0.01794461590307941,0.04460142538964024,4.499999999999504
5126.14507715433,15.802194508432386,0.1544132872108399,0.9968872110415374,0.4046955533091712,0.22759931279469794,0.13635525830841472,0.06163718640400603,0.04335216217048087,4.499999999999504
5129.271332076393,15.811831709022277,0.14007546495502687,0.9968900246952778,0.40809265727905225,0.17516916267330546,0.09326326531532576,0.04645900641841642,0.04045575059450757,4.499999999999504
5123.569078688731,63.079637434113636,0.17338048822639962,0.9876545008077596,0.33732155156598265,0.15487945028947367,0.16658687213023554,0.08434133729646401,0.044689976203722635,9.000000000001007
5124.08791864115,15.795852975278207,0.13620505421629225,0.9968907524065824,0.4077024969551406,0.15519000949153516,0.032237306011786114,0.008580099270814124,0.04217124095154661,4.499999999999504
5120.564159358688,15.78499040140558,0.14984867557835635,0.9968880696382136,0.4217075736685987,0.17811550869491538,0.08539345921602566,0.04186446255488933,0.040296871496811514,4.499999999999504
5115.926003115098,15.770692513612987,0.14501530095477655,0.996888987877292,0.4169016559890272,0.20293363187647048,0.08579636570532485,0.036490948706315945,0.04260396657732045,4.499999999999504
5121.019241462978,15.786393267657134,0.15284959072203286,0.9968874862391992,0.40995429283677975,0.16744557073189428,0.15727079169351274,0.08199534511339845,0.045733547438808864,4.499999999999504
5121.646825196669,15.788327898862619,0.14309252424324725,0.9968893949608689,0.3896047691878622,0.21153922997052588,0.056419803831875226,0.020078792030510904,0.04451865513769147,4.499999999999504
5119.621858122851,15.782085601172636,0.14209231677928535,0.9968895792776792,0.40667445174965655,0.19366395931763106,0.13027026752767412,0.0553596058835374,0.04676028457561349,4.499999999999504
